Numero;lat1;lon1
5125;-84.27339;10.25389
5126;-84.27293;10.25356
5127;-84.27296;10.25323
5128;-84.27308;10.25291
5129;-84.27319;10.2526
5130;-84.27383;10.25201
5131;-84.27439;10.25166
5132;-84.27515;10.25162
5133;-84.27641;10.25095
5134;-84.27586;10.25003
5135;-84.27619;10.24866
5136;-84.27621;10.24842
5137;-84.27668;10.24727
5138;-84.27699;10.24633
5139;-84.27713;10.24573
5140;-84.2774;10.2464
5141;-84.27766;10.24629
5142;-84.27803;10.24613
5143;-84.27796;10.24696
5144;-84.2779;10.24709
5145;-84.27768;10.24762
5146;-84.27743;10.24828
5147;-84.27716;10.24895
5148;-84.2765;10.2501
5149;-84.2766;10.25031
5150;-84.27707;10.25036
5151;-84.2774;10.25066
5152;-84.27769;10.25046
5153;-84.27792;10.25019
5154;-84.27829;10.25021
5155;-84.27852;10.25029
5156;-84.27863;10.24998
5157;-84.2786;10.24962
5158;-84.27859;10.24941
5159;-84.2788;10.2496
5160;-84.27897;10.24985
5161;-84.279;10.25041
5162;-84.27897;10.25072
5163;-84.27922;10.25096
5164;-84.27919;10.25126
5165;-84.27937;10.25128
5166;-84.27948;10.25094
5167;-84.2796;10.25062
5168;-84.27948;10.25028
5169;-84.27977;10.25024
5170;-84.28008;10.24997
5171;-84.28;10.24955
5172;-84.2797;10.24927
5173;-84.27958;10.24904
5174;-84.27939;10.24865
5175;-84.27925;10.24841
5176;-84.27918;10.24799
5177;-84.27921;10.2478
5178;-84.27976;10.24791
5179;-84.28023;10.24782
5180;-84.28034;10.24776
5181;-84.28033;10.24726
5182;-84.28048;10.24682
5183;-84.28054;10.24647
5184;-84.28088;10.24631
5185;-84.2812;10.2463
5186;-84.28136;10.24622
5187;-84.28158;10.24642
5188;-84.2813;10.24647
5189;-84.28084;10.24656
5190;-84.28074;10.24697
5191;-84.28059;10.24729
5192;-84.28077;10.24742
5193;-84.28068;10.24795
5194;-84.28076;10.24816
5195;-84.28043;10.2483
5196;-84.28052;10.2487
5197;-84.28082;10.2489
5198;-84.28135;10.24898
5199;-84.28149;10.24862
5200;-84.28143;10.24821
5201;-84.28148;10.24758
5202;-84.28174;10.24691
5203;-84.28196;10.24671
5204;-84.28226;10.24697
5205;-84.28257;10.2475
5206;-84.28258;10.24786
5207;-84.28317;10.24818
5208;-84.28345;10.24853
5209;-84.28331;10.24914
5210;-84.28354;10.24961
5211;-84.28354;10.24967
5212;-84.28354;10.2499
5213;-84.28387;10.25032
5214;-84.28437;10.2506
5215;-84.28434;10.25104
5216;-84.28433;10.25185
5217;-84.28405;10.25272
5218;-84.28419;10.25323
5219;-84.2843;10.25386
5220;-84.28452;10.25423
5221;-84.28493;10.25403
5222;-84.28537;10.25401
5223;-84.28546;10.25443
5224;-84.28589;10.2545
5225;-84.28643;10.25496
5226;-84.28685;10.25488
5227;-84.28714;10.25452
5228;-84.28788;10.25479
5229;-84.28822;10.25463
5230;-84.28866;10.25469
5231;-84.28937;10.25528
5232;-84.28977;10.25475
5233;-84.2901;10.25415
5234;-84.28976;10.25346
5235;-84.2893;10.25276
5236;-84.28861;10.25244
5237;-84.28803;10.25182
5238;-84.28661;10.25305
5239;-84.28621;10.25306
5240;-84.28608;10.25272
5241;-84.28542;10.25181
5242;-84.28588;10.25183
5243;-84.28661;10.25174
5244;-84.28726;10.25146
5245;-84.28781;10.25095
5246;-84.28761;10.25065
5247;-84.28767;10.25019
5248;-84.28844;10.25022
5249;-84.28828;10.24956
5250;-84.28815;10.24909
5251;-84.28834;10.24852
5252;-84.28931;10.24841
5253;-84.28982;10.24833
5254;-84.28975;10.24795
5255;-84.29028;10.24761
5256;-84.29099;10.24788
5257;-84.2915;10.24765
5258;-84.29196;10.24787
5259;-84.29236;10.2477
5260;-84.29221;10.24737
5261;-84.29183;10.2473
5262;-84.29149;10.24728
5263;-84.29136;10.24697
5264;-84.29094;10.2468
5265;-84.2903;10.24696
5266;-84.28884;10.24697
5267;-84.28784;10.24756
5268;-84.28705;10.24802
5269;-84.28576;10.24915
5270;-84.2853;10.24889
5271;-84.28558;10.24838
5272;-84.28588;10.24781
5273;-84.28585;10.24719
5274;-84.28591;10.24655
5275;-84.28585;10.24638
5276;-84.28617;10.24596
5277;-84.28612;10.24562
5278;-84.28591;10.24516
5279;-84.28589;10.24492
5280;-84.28604;10.24452
5281;-84.28551;10.24452
5282;-84.28501;10.2446
5283;-84.28481;10.24436
5284;-84.28504;10.24358
5285;-84.28503;10.24341
5286;-84.28451;10.24261
5287;-84.284;10.24205
5288;-84.28435;10.24203
5289;-84.28515;10.2425
5290;-84.2854;10.24246
5291;-84.28553;10.24215
5292;-84.2861;10.24213
5293;-84.28658;10.2416
5294;-84.28785;10.24175
5295;-84.28919;10.24207
5296;-84.28966;10.24143
5297;-84.29071;10.24096
5298;-84.29049;10.23829
5299;-84.28934;10.23812
5300;-84.28751;10.23795
5301;-84.28673;10.23785
5302;-84.2863;10.23751
5303;-84.28613;10.2373
5304;-84.28605;10.23696
5305;-84.28571;10.23674
5306;-84.2854;10.23652
5307;-84.28545;10.23601
5308;-84.28566;10.23524
5309;-84.28525;10.23398
5310;-84.28531;10.23349
5311;-84.2857;10.23332
5312;-84.28591;10.23312
5313;-84.28654;10.23265
5314;-84.28707;10.23254
5315;-84.28889;10.23277
5316;-84.28983;10.23259
5317;-84.29018;10.23185
5318;-84.2906;10.23201
5319;-84.2912;10.23203
5320;-84.29172;10.23175
5321;-84.29233;10.23119
5322;-84.2927;10.23089
5323;-84.29334;10.23089
5324;-84.29465;10.23138
5325;-84.29598;10.23159
5326;-84.29652;10.23151
5327;-84.29684;10.23127
5328;-84.29859;10.2315
5329;-84.29831;10.23089
5330;-84.29787;10.23028
5331;-84.29788;10.22987
5332;-84.29787;10.22927
5333;-84.29775;10.22867
5334;-84.29742;10.22813
5335;-84.297;10.2277
5336;-84.29676;10.2273
5337;-84.29711;10.22705
5338;-84.2971;10.2267
5339;-84.29683;10.22663
5340;-84.29633;10.22695
5341;-84.29595;10.2267
5342;-84.29543;10.22659
5343;-84.29549;10.22599
5344;-84.29585;10.22497
5345;-84.29573;10.22435
5346;-84.29623;10.22402
5347;-84.29728;10.22451
5348;-84.29745;10.22496
5349;-84.29783;10.22528
5350;-84.29784;10.22569
5351;-84.29755;10.22571
5352;-84.29723;10.22623
5353;-84.29776;10.22626
5354;-84.2981;10.22619
5355;-84.29813;10.22577
5356;-84.298;10.22526
5357;-84.29767;10.225
5358;-84.29757;10.22489
5359;-84.2975;10.22458
5360;-84.29835;10.22481
5361;-84.29838;10.22382
5362;-84.29869;10.22381
5363;-84.29909;10.22359
5364;-84.29899;10.223
5365;-84.29902;10.22231
5366;-84.29897;10.2219
5367;-84.2987;10.22166
5368;-84.2986;10.22126
5369;-84.29815;10.22133
5370;-84.29776;10.22151
5371;-84.2974;10.22112
5372;-84.29762;10.22044
5373;-84.29757;10.22007
5374;-84.29776;10.21949
5375;-84.29741;10.21934
5376;-84.29693;10.21951
5377;-84.29665;10.21938
5378;-84.29659;10.21928
5379;-84.29738;10.21905
5380;-84.29779;10.21884
5381;-84.29823;10.21871
5382;-84.29848;10.21826
5383;-84.29903;10.21844
5384;-84.29936;10.21838
5385;-84.30018;10.21794
5386;-84.30071;10.21767
5387;-84.30096;10.21766
5388;-84.30119;10.21743
5389;-84.30118;10.21706
5390;-84.30146;10.21697
5391;-84.30186;10.21735
5392;-84.30209;10.21784
5393;-84.3021;10.21843
5394;-84.30269;10.21879
5395;-84.30308;10.21913
5396;-84.30372;10.21902
5397;-84.30451;10.21916
5398;-84.30488;10.21926
5399;-84.30499;10.21898
5400;-84.30465;10.21863
5401;-84.30459;10.21833
5402;-84.30473;10.21813
5403;-84.30565;10.21829
5404;-84.30633;10.21824
5405;-84.30708;10.21839
5406;-84.30749;10.21821
5407;-84.30794;10.21841
5408;-84.30857;10.21849
5409;-84.30867;10.21819
5410;-84.30922;10.21825
5411;-84.30916;10.21887
5412;-84.30936;10.2194
5413;-84.31081;10.22012
5414;-84.311;10.22085
5415;-84.31122;10.22099
5416;-84.31146;10.22067
5417;-84.31176;10.22147
5418;-84.31178;10.22238
5419;-84.3119;10.22353
5420;-84.31222;10.22367
5421;-84.31234;10.22389
5422;-84.31282;10.2234
5423;-84.31312;10.22351
5424;-84.31261;10.22459
5425;-84.31313;10.22487
5426;-84.31353;10.22486
5427;-84.31372;10.22371
5428;-84.3142;10.22319
5429;-84.31547;10.22345
5430;-84.31539;10.22305
5431;-84.31512;10.22271
5432;-84.31563;10.22283
5433;-84.3159;10.22353
5434;-84.31641;10.22325
5435;-84.31654;10.2228
5436;-84.31632;10.22251
5437;-84.31709;10.22243
5438;-84.31742;10.22313
5439;-84.31768;10.22357
5440;-84.31821;10.22326
5441;-84.31842;10.22375
5442;-84.31874;10.22388
5443;-84.31896;10.22341
5444;-84.32005;10.22399
5445;-84.32135;10.22467
5446;-84.32221;10.22514
5447;-84.32245;10.22489
5448;-84.32299;10.22564
5449;-84.3236;10.2264
5450;-84.32385;10.22678
5451;-84.32432;10.22688
5452;-84.32492;10.22697
5453;-84.32593;10.2276
5454;-84.32722;10.22868
5455;-84.32804;10.2294
5456;-84.3282;10.22931
5457;-84.33208;10.23015
5458;-84.33221;10.23059
5459;-84.34007;10.5855
5460;-84.34006;10.58568
5461;-84.3401;10.58632
5462;-84.34015;10.58665
5463;-84.34052;10.5876
5464;-84.34123;10.58712
5465;-84.34141;10.5871
5466;-84.3417;10.58718
5467;-84.34212;10.58755
5468;-84.34231;10.58779
5469;-84.34242;10.58803
5470;-84.34244;10.58815
5471;-84.3424;10.58884
5472;-84.34241;10.58934
5473;-84.34238;10.58946
5474;-84.34231;10.58959
5475;-84.34142;10.59072
5476;-84.34139;10.59082
5477;-84.34137;10.59094
5478;-84.34138;10.59128
5479;-84.34163;10.59212
5480;-84.342;10.59301
5481;-84.3422;10.59342
5482;-84.34294;10.59512
5483;-84.34332;10.5957
5484;-84.34347;10.596
5485;-84.34352;10.59623
5486;-84.34348;10.59656
5487;-84.34339;10.59691
5488;-84.34331;10.5971
5489;-84.34324;10.59721
5490;-84.34285;10.59763
5491;-84.34272;10.59781
5492;-84.34262;10.59823
5493;-84.34248;10.59859
5494;-84.34208;10.59945
5495;-84.34207;10.59975
5496;-84.34604;10.56745
5497;-84.34603;10.56753
5498;-84.3454;10.57099
5499;-84.3454;10.57134
5500;-84.34551;10.57221
5501;-84.34551;10.57278
5502;-84.34549;10.57305
5503;-84.3455;10.57344
5504;-84.34544;10.57367
5505;-84.34521;10.57403
5506;-84.34462;10.57538
5507;-84.34458;10.57592
5508;-84.34496;10.57614
5509;-84.3459;10.57751
5510;-84.34638;10.5779
5511;-84.34664;10.57838
5512;-84.34659;10.57919
5513;-84.34692;10.58018
5514;-84.34677;10.58063
5515;-84.34648;10.58093
5516;-84.34534;10.58128
5517;-84.34484;10.5815
5518;-84.34389;10.58164
5519;-84.34286;10.58224
5520;-84.34225;10.58321
5521;-84.34154;10.58426
5522;-84.34116;10.58438
5523;-84.34058;10.5845
5524;-84.34028;10.58476
5525;-84.34019;10.58536
5526;-84.34007;10.5855
5527;-84.39853;10.54957
5528;-84.39851;10.55011
5529;-84.39792;10.55049
5530;-84.39706;10.55195
5531;-84.39649;10.55242
5532;-84.39608;10.55306
5533;-84.3956;10.55315
5534;-84.39417;10.5526
5535;-84.39295;10.55277
5536;-84.39249;10.5525
5537;-84.39134;10.55242
5538;-84.39116;10.55262
5539;-84.39074;10.55398
5540;-84.3904;10.55535
5541;-84.39015;10.55562
5542;-84.38963;10.55803
5543;-84.38915;10.56053
5544;-84.38879;10.56211
5545;-84.38844;10.56291
5546;-84.3884;10.56368
5547;-84.38855;10.56527
5548;-84.37909;10.56931
5549;-84.3803;10.5681
5550;-84.3813;10.5673
5551;-84.38425;10.56546
5552;-84.3855;10.56464
5553;-84.38606;10.56468
5554;-84.38855;10.56527
5555;-84.39853;10.54957
5556;-84.39836;10.54889
5557;-84.39816;10.54808
5558;-84.39806;10.54757
5559;-84.39801;10.54717
5560;-84.39785;10.54709
5561;-84.39752;10.54719
5562;-84.39635;10.54757
5563;-84.39558;10.54787
5564;-84.39454;10.54809
5565;-84.39433;10.54801
5566;-84.39302;10.54729
5567;-84.39081;10.54613
5568;-84.3321;10.54409
5569;-84.33437;10.54425
5570;-84.33605;10.54436
5571;-84.33666;10.54441
5572;-84.33702;10.54449
5573;-84.33764;10.54466
5574;-84.33809;10.54481
5575;-84.33834;10.54488
5576;-84.33939;10.54511
5577;-84.34008;10.54525
5578;-84.3404;10.54529
5579;-84.34093;10.5453
5580;-84.3414;10.54527
5581;-84.34157;10.54523
5582;-84.34165;10.54519
5583;-84.34176;10.54483
5584;-84.3419;10.54471
5585;-84.3429;10.54475
5586;-84.34377;10.54486
5587;-84.34437;10.54488
5588;-84.34517;10.54473
5589;-84.34556;10.54466
5590;-84.34709;10.5445
5591;-84.34765;10.54423
5592;-84.34824;10.54376
5593;-84.34839;10.54367
5594;-84.349;10.54361
5595;-84.34971;10.54397
5596;-84.35011;10.54409
5597;-84.35024;10.54425
5598;-84.35131;10.54424
5599;-84.35263;10.5441
5600;-84.35557;10.56757
5601;-84.35556;10.56727
5602;-84.35595;10.56457
5603;-84.35627;10.5634
5604;-84.37501;10.56953
5605;-84.37576;10.56962
5606;-84.37643;10.56944
5607;-84.37676;10.56943
5608;-84.37698;10.56946
5609;-84.37722;10.56952
5610;-84.37768;10.56971
5611;-84.37792;10.56978
5612;-84.37813;10.56981
5613;-84.37834;10.56981
5614;-84.3788;10.56966
5615;-84.37909;10.56931
5616;-84.34603;10.56753
5617;-84.34649;10.56767
5618;-84.34712;10.56775
5619;-84.34743;10.56772
5620;-84.3478;10.56778
5621;-84.34823;10.56778
5622;-84.34874;10.568
5623;-84.34892;10.56808
5624;-84.34932;10.56835
5625;-84.34945;10.56839
5626;-84.34971;10.56838
5627;-84.3501;10.56843
5628;-84.35257;10.56823
5629;-84.35287;10.56815
5630;-84.3727;10.56661
5631;-84.37278;10.56635
5632;-84.37274;10.56616
5633;-84.37265;10.56607
5634;-84.37241;10.56588
5635;-84.37204;10.56547
5636;-84.37199;10.56535
5637;-84.3721;10.56442
5638;-84.37231;10.5637
5639;-84.37227;10.56349
5640;-84.3719;10.56321
5641;-84.3727;10.56661
5642;-84.37299;10.56694
5643;-84.37334;10.56715
5644;-84.37352;10.56729
5645;-84.37358;10.56742
5646;-84.37358;10.56784
5647;-84.37364;10.56828
5648;-84.37367;10.56832
5649;-84.3737;10.56856
5650;-84.37373;10.56861
5651;-84.37396;10.5688
5652;-84.37416;10.569
5653;-84.37441;10.56923
5654;-84.37501;10.56953
5655;-84.34922;10.46654
5656;-84.34937;10.46661
5657;-84.34956;10.46674
5658;-84.35031;10.46731
5659;-84.35111;10.46793
5660;-84.34918;10.46671
5661;-84.34918;10.46661
5662;-84.34922;10.46654
5663;-84.34999;10.46558
5664;-84.33999;10.35154
5665;-84.34034;10.35038
5666;-84.34047;10.34984
5667;-84.34047;10.3494
5668;-84.34046;10.34883
5669;-84.34051;10.34831
5670;-84.3406;10.34781
5671;-84.34077;10.34756
5672;-84.34104;10.34751
5673;-84.34165;10.34775
5674;-84.34199;10.34781
5675;-84.34231;10.34781
5676;-84.34247;10.34773
5677;-84.34221;10.34767
5678;-84.34197;10.34767
5679;-84.34184;10.34757
5680;-84.34192;10.34747
5681;-84.34221;10.34747
5682;-84.34243;10.34744
5683;-84.34255;10.34731
5684;-84.34257;10.34716
5685;-84.34243;10.34713
5686;-84.34227;10.34719
5687;-84.34215;10.34712
5688;-84.34227;10.34701
5689;-84.34255;10.34678
5690;-84.34276;10.34641
5691;-84.34297;10.34615
5692;-84.34301;10.34564
5693;-84.34301;10.34524
5694;-84.34285;10.34476
5695;-84.34266;10.34436
5696;-84.34257;10.34406
5697;-84.34252;10.34343
5698;-84.31912;10.42409
5699;-84.31968;10.42341
5700;-84.31977;10.42434
5701;-84.32066;10.42491
5702;-84.32127;10.42278
5703;-84.32192;10.42328
5704;-84.3224;10.42365
5705;-84.32205;10.42407
5706;-84.32174;10.42445
5707;-84.3215;10.42473
5708;-84.32123;10.42506
5709;-84.321;10.42533
5710;-84.321;10.42541
5711;-84.32105;10.42547
5712;-84.3214;10.42576
5713;-84.32145;10.42577
5714;-84.3215;10.42576
5715;-84.32173;10.42547
5716;-84.322;10.42513
5717;-84.32222;10.42485
5718;-84.32283;10.42534
5719;-84.32591;10.42786
5720;-84.32283;10.42534
5721;-84.32209;10.42627
5722;-84.32205;10.42407
5723;-84.32157;10.42376
5724;-84.32075;10.42331
5725;-84.32131;10.42411
5726;-84.32157;10.42376
5727;-84.32157;10.42376
5728;-84.32192;10.42328
5729;-84.32205;10.42407
5730;-84.323;10.42482
5731;-84.32174;10.42445
5732;-84.32222;10.42485
5733;-84.32173;10.42547
5734;-84.32123;10.42506
5735;-84.322;10.42513
5736;-84.3215;10.42473
5737;-84.31305;10.43143
5738;-84.31163;10.43014
5739;-84.31159;10.43005
5740;-84.31162;10.42977
5741;-84.31227;10.42471
5742;-84.31254;10.42263
5743;-84.31227;10.42471
5744;-84.31446;10.42495
5745;-84.31492;10.4273
5746;-84.31442;10.42732
5747;-84.31496;10.42772
5748;-84.31446;10.42775
5749;-84.31499;10.42679
5750;-84.31443;10.42677
5751;-84.31526;10.42608
5752;-84.3153;10.42651
5753;-84.31481;10.42604
5754;-84.3149;10.42651
5755;-84.30179;10.43468
5756;-84.30181;10.4331
5757;-84.30183;10.43085
5758;-84.30173;10.42908
5759;-84.30149;10.42438
5760;-84.30149;10.42349
5761;-84.30213;10.41932
5762;-84.30198;10.41877
5763;-84.3005;10.41383
5764;-84.30052;10.41363
5765;-84.30097;10.41314
5766;-84.30115;10.41284
5767;-84.30136;10.41222
5768;-84.30192;10.41154
5769;-84.30222;10.41117
5770;-84.30284;10.41064
5771;-84.30307;10.41034
5772;-84.30335;10.40976
5773;-84.30456;10.40851
5774;-84.30586;10.40725
5775;-84.32377;10.3742
5776;-84.32372;10.37412
5777;-84.32372;10.37409
5778;-84.32406;10.3735
5779;-84.4202;10.32913
5780;-84.42005;10.3293
5781;-84.42286;10.32636
5782;-84.42264;10.32647
5783;-84.31885;10.37423
5784;-84.31856;10.37446
5785;-84.31703;10.37589
5786;-84.31664;10.3763
5787;-84.31633;10.37675
5788;-84.31607;10.37729
5789;-84.31362;10.38231
5790;-84.31341;10.38271
5791;-84.31317;10.38304
5792;-84.31286;10.38329
5793;-84.31253;10.38343
5794;-84.31209;10.38353
5795;-84.31158;10.38363
5796;-84.30958;10.38409
5797;-84.30913;10.38409
5798;-84.30876;10.38397
5799;-84.30841;10.38378
5800;-84.30813;10.38352
5801;-84.30791;10.38314
5802;-84.3077;10.38257
5803;-84.30749;10.38181
5804;-84.30734;10.38157
5805;-84.30715;10.3814
5806;-84.30692;10.38125
5807;-84.30556;10.3805
5808;-84.30531;10.38039
5809;-84.30501;10.38032
5810;-84.30461;10.38025
5811;-84.25473;10.34651
5812;-84.25354;10.34681
5813;-84.33559;10.3539
5814;-84.33476;10.35352
5815;-84.33397;10.35316
5816;-84.33394;10.35312
5817;-84.33394;10.35305
5818;-84.33399;10.35289
5819;-84.33426;10.35232
5820;-84.33465;10.3515
5821;-84.33497;10.35083
5822;-84.33507;10.35081
5823;-84.33524;10.35082
5824;-84.3354;10.35089
5825;-84.33586;10.3511
5826;-84.3367;10.35148
5827;-84.33636;10.35224
5828;-84.33551;10.35187
5829;-84.33465;10.3515
5830;-84.33599;10.35307
5831;-84.33513;10.3527
5832;-84.33426;10.35232
5833;-84.33476;10.35352
5834;-84.33513;10.3527
5835;-84.33551;10.35187
5836;-84.33586;10.3511
5837;-84.3367;10.35148
5838;-84.33659;10.35121
5839;-84.3364;10.35078
5840;-84.3364;10.35058
5841;-84.33639;10.35021
5842;-84.33642;10.34981
5843;-84.33646;10.34967
5844;-84.33655;10.34955
5845;-84.337;10.34908
5846;-84.33734;10.34869
5847;-84.33741;10.3485
5848;-84.33747;10.3482
5849;-84.33748;10.34804
5850;-84.33738;10.34779
5851;-84.33729;10.34749
5852;-84.33721;10.34722
5853;-84.33713;10.3471
5854;-84.33699;10.34705
5855;-84.33668;10.34717
5856;-84.33647;10.34722
5857;-84.33623;10.3472
5858;-84.33575;10.34722
5859;-84.33542;10.34721
5860;-84.33538;10.34715
5861;-84.3354;10.34711
5862;-84.33557;10.34701
5863;-84.33573;10.34684
5864;-84.33576;10.34663
5865;-84.33571;10.34639
5866;-84.33561;10.34614
5867;-84.33552;10.34602
5868;-84.33347;10.53311
5869;-84.33287;10.53297
5870;-84.33307;10.5358
5871;-84.33194;10.53546
5872;-84.3296;10.53475
5873;-84.33456;10.53482
5874;-84.33409;10.53473
5875;-84.33324;10.53462
5876;-84.33325;10.53445
5877;-84.33261;10.53435
5878;-84.38179;10.5011
5879;-84.38191;10.5005
5880;-84.38145;10.50106
5881;-84.38149;10.50078
5882;-84.38021;10.50093
5883;-84.38044;10.49991
5884;-84.38102;10.49698
5885;-84.38118;10.49618
5886;-84.38166;10.49367
5887;-84.38185;10.49276
5888;-84.38193;10.49239
5889;-84.38208;10.4917
5890;-84.38221;10.49069
5891;-84.38219;10.49055
5892;-84.38214;10.49046
5893;-84.38193;10.4904
5894;-84.37696;10.48935
5895;-84.37469;10.48943
5896;-84.35176;10.44849
5897;-84.35168;10.44827
5898;-84.35151;10.44779
5899;-84.35134;10.44733
5900;-84.35118;10.44687
5901;-84.35102;10.44642
5902;-84.35083;10.44591
5903;-84.33162;10.3603
5904;-84.3307;10.3599
5905;-84.33042;10.35974
5906;-84.33021;10.35955
5907;-84.33594;10.37078
5908;-84.33549;10.37073
5909;-84.33591;10.37033
5910;-84.33553;10.37029
5911;-84.3358;10.3636
5912;-84.33543;10.36406
5913;-84.33483;10.36463
5914;-84.33479;10.36465
5915;-84.33475;10.36465
5916;-84.33471;10.36462
5917;-84.33435;10.36421
5918;-84.33434;10.36418
5919;-84.33435;10.36415
5920;-84.33509;10.36368
5921;-84.33435;10.36248
5922;-84.33324;10.36333
5923;-84.33289;10.36304
5924;-84.33602;10.3645
5925;-84.33626;10.36396
5926;-84.33596;10.36446
5927;-84.33573;10.36515
5928;-84.33691;10.36554
5929;-84.33633;10.36545
5930;-84.33564;10.36533
5931;-84.3363;10.36565
5932;-84.33558;10.36552
5933;-84.33627;10.36585
5934;-84.33557;10.36574
5935;-84.33623;10.36608
5936;-84.33554;10.36599
5937;-84.33787;10.36594
5938;-84.33792;10.3653
5939;-84.33756;10.36602
5940;-84.3376;10.3656
5941;-84.3376;10.36557
5942;-84.33762;10.36554
